2188.0,4982.0,4734.0,4901.0,3777.0,3525.0,4089.0,4171.0,4019.0,506.0,0.0,315.0,8750.0,8528.0,2414.0,2300.0,2150.0,2055.0,1944.0,2055.0,8086.0,2453.0,40.0,151.0,401.0,8.0,3854.0,6769.0,6163.0,3712.0,3629.0,6944.0,7477.0,7749.0,6408.0,6198.0,6392.0,6741.0,6483.0,6434.0,6949.0,6837.0,3553.0,3955.0,3623.0,2238.0,2302.0,2204.0,2125.0,2184.0
2503.0,5297.0,5049.0,5216.0,4092.0,3840.0,4404.0,4486.0,4334.0,489.0,315.0,0.0,9065.0,8843.0,2729.0,2615.0,2465.0,2370.0,2259.0,2370.0,8401.0,2768.0,355.0,466.0,86.0,307.0,4169.0,7084.0,6478.0,3614.0,3531.0,7259.0,7792.0,8064.0,6723.0,6513.0,6707.0,7056.0,6798.0,6749.0,7264.0,7152.0,3868.0,4270.0,3938.0,2553.0,2617.0,2519.0,2440.0,2499.0
6062.0,3882.0,3410.0,3801.0,11218.0,10966.0,10886.0,10968.0,11460.0,7861.0,8144.0,8350.0,0.0,475.0,6036.0,5922.0,6283.0,6188.0,6731.0,6842.0,434.0,10462.0,8104.0,7993.0,8436.0,8152.0,11295.0,14777.0,14171.0,11068.0,10985.0,5813.0,6346.0,6618.0,7758.0,8341.0,8159.0,7784.0,8251.0,8202.0,14957.0,14845.0,10994.0,10708.0,11064.0,6112.0,6176.0,6186.0,6258.0,6317.0
6188.0,4008.0,3536.0,3927.0,11344.0,11092.0,11012.0,11094.0,11586.0,7987.0,8270.0,8476.0,475.0,0.0,6162.0,6048.0,6409.0,6314.0,6857.0,6968.0,484.0,10588.0,8230.0,8119.0,8562.0,8278.0,11421.0,14903.0,14297.0,11194.0,11111.0,5939.0,6472.0,6744.0,7884.0,8467.0,8285.0,7910.0,8377.0,8328.0,15083.0,14971.0,11120.0,10834.0,11190.0,6238.0,6302.0,6312.0,6384.0,6443.0
71.0,2873.0,2625.0,2792.0,5430.0,5178.0,5742.0,5824.0,5672.0,2073.0,2356.0,2562.0,6641.0,6419.0,0.0,115.0,316.0,301.0,593.0,611.0,5977.0,4674.0,2316.0,2205.0,2648.0,2364.0,5507.0,8989.0,8383.0,5280.0,5197.0,4835.0,5368.0,5640.0,6749.0,7332.0,7150.0,6775.0,7242.0,7193.0,9169.0,9057.0,5206.0,5608.0,5276.0,78.0,142.0,152.0,231.0,240.0
185.0,2759.0,2511.0,2678.0,5374.0,5122.0,5686.0,5768.0,5616.0,2017.0,2300.0,2506.0,6527.0,6305.0,115.0,0.0,430.0,415.0,707.0,725.0,5863.0,4618.0,2260.0,2149.0,2592.0,2308.0,5451.0,8933.0,8327.0,5224.0,5141.0,4721.0,5254.0,5526.0,6635.0,7218.0,7036.0,6661.0,7128.0,7079.0,9113.0,9001.0,5150.0,5552.0,5220.0,192.0,256.0,266.0,345.0,354.0
289.0,3120.0,2872.0,3039.0,5224.0,4972.0,5536.0,5618.0,5466.0,1867.0,2150.0,2356.0,6888.0,6666.0,316.0,439.0,0.0,95.0,277.0,295.0,6224.0,4468.0,2110.0,1999.0,2442.0,2158.0,5301.0,8783.0,8177.0,5074.0,4991.0,5082.0,5615.0,5887.0,6996.0,7579.0,7397.0,7022.0,7489.0,7440.0,8963.0,8851.0,5000.0,5402.0,5070.0,238.0,174.0,164.0,85.0,144.0
274.0,3025.0,2777.0,2944.0,5129.0,4877.0,5441.0,5523.0,5371.0,1772.0,2055.0,2261.0,6793.0,6571.0,301.0,344.0,95.0,0.0,372.0,390.0,6129.0,4373.0,2015.0,1904.0,2347.0,2063.0,5206.0,8688.0,8082.0,4979.0,4896.0,4987.0,5520.0,5792.0,6901.0,7484.0,7302.0,6927.0,7394.0,7345.0,8868.0,8756.0,4905.0,5307.0,4975.0,223.0,159.0,149.0,70.0,129.0
768.0,3562.0,3314.0,3481.0,5025.0,4773.0,5337.0,5419.0,5267.0,1668.0,1951.0,2157.0,7330.0,7108.0,593.0,880.0,277.0,372.0,0.0,152.0,6666.0,4269.0,1911.0,1800.0,2243.0,1959.0,5102.0,8584.0,7978.0,4875.0,4792.0,5524.0,6057.0,6329.0,7438.0,8021.0,7839.0,7464.0,7931.0,7882.0,8764.0,8652.0,4801.0,5203.0,4871.0,515.0,451.0,441.0,362.0,421.0
584.0,3673.0,3425.0,3592.0,5136.0,4884.0,5448.0,5530.0,5378.0,1779.0,2062.0,2268.0,7441.0,7219.0,611.0,991.0,295.0,390.0,152.0,0.0,6777.0,4380.0,2022.0,1911.0,2354.0,2070.0,5213.0,8695.0,8089.0,4986.0,4903.0,5635.0,6168.0,6440.0,7549.0,8132.0,7950.0,7575.0,8042.0,7993.0,8875.0,8763.0,4912.0,5314.0,4982.0,533.0,469.0,459.0,380.0,439.0
6004.0,3824.0,3352.0,3743.0,11160.0,10908.0,10828.0,10910.0,11402.0,7803.0,8086.0,8292.0,738.0,516.0,5978.0,5864.0,6225.0,6130.0,6673.0,6784.0,0.0,10404.0,8046.0,7935.0,8378.0,8094.0,11237.0,14719.0,14113.0,11010.0,10927.0,5755.0,6288.0,6560.0,7700.0,8283.0,8101.0,7726.0,8193.0,8144.0,14899.0,14787.0,10936.0,10650.0,11006.0,6054.0,6118.0,6128.0,6200.0,6259.0
4506.0,7300.0,7052.0,7219.0,4160.0,3908.0,4028.0,4110.0,4097.0,2823.0,2453.0,2768.0,11068.0,10846.0,4732.0,4618.0,4468.0,4373.0,4262.0,4373.0,10404.0,0.0,2413.0,2469.0,2854.0,2461.0,4237.0,5116.0,4510.0,6030.0,5947.0,9262.0,9795.0,10067.0,6603.0,6393.0,6587.0,6936.0,6678.0,6629.0,5296.0,5184.0,3892.0,3894.0,4006.0,4556.0,4620.0,4522.0,4443.0,4502.0
2148.0,4942.0,4694.0,4861.0,3737.0,3485.0,4049.0,4131.0,3979.0,466.0,40.0,355.0,8710.0,8488.0,2374.0,2260.0,2110.0,2015.0,1904.0,2015.0,8046.0,2413.0,0.0,111.0,441.0,48.0,3814.0,6729.0,6123.0,3672.0,3589.0,6904.0,7437.0,7709.0,6368.0,6158.0,6352.0,6701.0,6443.0,6394.0,6909.0,6797.0,3513.0,3915.0,3583.0,2198.0,2262.0,2164.0,2085.0,2144.0
2037.0,4831.0,4583.0,4750.0,3626.0,3374.0,3938.0,4020.0,3868.0,355.0,151.0,584.0,8599.0,8377.0,2263.0,2149.0,1999.0,1904.0,1793.0,1904.0,7935.0,2468.0,111.0,0.0,670.0,159.0,3703.0,6784.0,6178.0,3561.0,3478.0,6793.0,7326.0,7598.0,6257.0,6047.0,6241.0,6590.0,6332.0,6283.0,6964.0,6852.0,3402.0,3804.0,3472.0,2087.0,2151.0,2053.0,1974.0,2033.0
2589.0,5383.0,5135.0,5302.0,4178.0,3926.0,4490.0,4572.0,4420.0,575.0,401.0,86.0,9151.0,8929.0,2815.0,2701.0,2551.0,2456.0,2345.0,2456.0,8487.0,2854.0,441.0,552.0,0.0,393.0,4255.0,7170.0,6564.0,3700.0,3617.0,7345.0,7878.0,8150.0,6809.0,6599.0,6793.0,7142.0,6884.0,6835.0,7350.0,7238.0,3954.0,4356.0,4024.0,2639.0,2703.0,2605.0,2526.0,2585.0
2196.0,4990.0,4742.0,4909.0,3785.0,3533.0,4097.0,4179.0,4027.0,514.0,8.0,307.0,8758.0,8536.0,2422.0,2308.0,2158.0,2063.0,1952.0,2063.0,8094.0,2461.0,48.0,159.0,393.0,0.0,3862.0,6777.0,6171.0,3720.0,3637.0,6952.0,7485.0,7757.0,6416.0,6206.0,6400.0,6749.0,6491.0,6442.0,6957.0,6845.0,3561.0,3963.0,3631.0,2246.0,2310.0,2212.0,2133.0,2192.0
5340.0,7309.0,7886.0,7406.0,77.0,324.0,752.0,834.0,1077.0,3657.0,3855.0,4146.0,11902.0,11680.0,5566.0,5452.0,5302.0,5207.0,5096.0,5207.0,11238.0,4244.0,3815.0,3704.0,4232.0,3863.0,0.0,7259.0,6653.0,6863.0,6780.0,10096.0,10629.0,10901.0,2954.0,2744.0,2938.0,3287.0,3029.0,2980.0,7439.0,7327.0,611.0,573.0,293.0,5390.0,5454.0,5356.0,5277.0,5336.0
8809.0,11603.0,11355.0,11522.0,7176.0,6924.0,7044.0,7126.0,7113.0,7126.0,6756.0,7071.0,15371.0,15149.0,9035.0,8921.0,8771.0,8676.0,8565.0,8676.0,14707.0,5103.0,6716.0,6772.0,7157.0,6764.0,7253.0,0.0,986.0,10333.0,10250.0,13565.0,14098.0,14370.0,8197.0,7645.0,7675.0,8023.0,7766.0,7717.0,181.0,362.0,6908.0,6910.0,7022.0,8859.0,8923.0,8825.0,8746.0,8805.0
8203.0,10997.0,10749.0,10916.0,6570.0,6318.0,6438.0,6520.0,6507.0,6520.0,6150.0,6465.0,14765.0,14543.0,8429.0,8315.0,8165.0,8070.0,7959.0,8070.0,14101.0,4497.0,6110.0,6166.0,6551.0,6158.0,6647.0,875.0,0.0,9727.0,9644.0,12959.0,13492.0,13764.0,9013.0,8564.0,8594.0,8942.0,8685.0,8636.0,573.0,943.0,6302.0,6304.0,6416.0,8253.0,8317.0,8219.0,8140.0,8199.0
5112.0,7906.0,7658.0,7825.0,6785.0,6533.0,7097.0,7179.0,7027.0,3294.0,3712.0,3618.0,11674.0,11452.0,5338.0,5224.0,5074.0,4979.0,4868.0,4979.0,11010.0,6029.0,3672.0,3561.0,3704.0,3720.0,6862.0,10345.0,9739.0,0.0,146.0,9868.0,10401.0,10673.0,9416.0,9206.0,9400.0,9749.0,9491.0,9442.0,10525.0,10413.0,6561.0,6963.0,6631.0,5162.0,5226.0,5128.0,5049.0,5108.0
5029.0,7823.0,7575.0,7742.0,6702.0,6450.0,7014.0,7096.0,6944.0,3211.0,3629.0,3535.0,11591.0,11369.0,5255.0,5141.0,4991.0,4896.0,4785.0,4896.0,10927.0,5946.0,3589.0,3478.0,3621.0,3637.0,6779.0,10262.0,9656.0,146.0,0.0,9785.0,10318.0,10590.0,9333.0,9123.0,9317.0,9666.0,9408.0,9359.0,10442.0,10330.0,6478.0,6880.0,6548.0,5079.0,5143.0,5045.0,4966.0,5025.0
4854.0,2674.0,2396.0,2593.0,10010.0,9758.0,9678.0,9760.0,10252.0,6653.0,6936.0,7142.0,6412.0,6190.0,4828.0,4714.0,5075.0,4980.0,5523.0,5634.0,5748.0,9254.0,6896.0,6785.0,7228.0,6944.0,10087.0,13569.0,12963.0,9860.0,9777.0,0.0,384.0,867.0,6550.0,7133.0,6951.0,6576.0,7043.0,6994.0,13749.0,13637.0,9786.0,9500.0,9856.0,4904.0,4968.0,4978.0,5050.0,5109.0
5276.0,3096.0,2818.0,3015.0,10432.0,10180.0,10100.0,10182.0,10674.0,7075.0,7358.0,7564.0,6834.0,6612.0,5250.0,5136.0,5497.0,5402.0,5945.0,6056.0,6170.0,9676.0,7318.0,7207.0,7650.0,7366.0,10509.0,13991.0,13385.0,10282.0,10199.0,422.0,0.0,1289.0,6972.0,7555.0,7373.0,6998.0,7465.0,7416.0,14171.0,14059.0,10208.0,9922.0,10278.0,5326.0,5390.0,5400.0,5472.0,5531.0
5740.0,3560.0,3282.0,3479.0,10896.0,10644.0,10564.0,10646.0,11138.0,7539.0,7822.0,8028.0,7298.0,7076.0,5714.0,5600.0,5961.0,5866.0,6409.0,6520.0,6634.0,10140.0,7782.0,7671.0,8114.0,7830.0,10973.0,14455.0,13849.0,10746.0,10663.0,936.0,1320.0,0.0,7436.0,8019.0,7837.0,7462.0,7929.0,7880.0,14635.0,14523.0,10672.0,10386.0,10742.0,5790.0,5854.0,5864.0,5936.0,5995.0
6568.0,3789.0,4141.0,3886.0,2876.0,2877.0,2755.0,2837.0,3550.0,6210.0,6408.0,6699.0,8157.0,7935.0,6542.0,6428.0,6789.0,6694.0,7237.0,7348.0,7493.0,6610.0,6368.0,6257.0,6785.0,6416.0,2953.0,8275.0,9149.0,9416.0,9333.0,6351.0,6884.0,7156.0,0.0,576.0,554.0,530.0,645.0,596.0,8455.0,8043.0,3164.0,2577.0,2846.0,6618.0,6682.0,6692.0,6764.0,6823.0
7344.0,4565.0,4917.0,4662.0,2666.0,2667.0,2545.0,2627.0,3340.0,6000.0,6198.0,6489.0,8933.0,8711.0,7318.0,7204.0,7645.0,7550.0,7439.0,7550.0,8269.0,6400.0,6158.0,6047.0,6575.0,6206.0,2743.0,7746.0,8620.0,9206.0,9123.0,7127.0,7660.0,7932.0,576.0,0.0,194.0,543.0,285.0,236.0,7926.0,7514.0,2954.0,2367.0,2636.0,7394.0,7458.0,7468.0,7620.0,7679.0
7182.0,4403.0,4755.0,4500.0,2871.0,2872.0,2750.0,2832.0,3545.0,6205.0,6403.0,6694.0,8771.0,8549.0,7156.0,7042.0,7403.0,7308.0,7644.0,7755.0,8107.0,6605.0,6363.0,6252.0,6780.0,6411.0,2948.0,7744.0,8618.0,9411.0,9328.0,6965.0,7498.0,7770.0,554.0,205.0,0.0,381.0,91.0,42.0,7924.0,7512.0,3159.0,2572.0,2841.0,7232.0,7296.0,7306.0,7378.0,7437.0
6801.0,4022.0,4374.0,4119.0,3223.0,3224.0,3102.0,3184.0,3897.0,6557.0,6755.0,7046.0,8390.0,8168.0,6775.0,6661.0,7022.0,6927.0,7470.0,7581.0,7726.0,6957.0,6715.0,6604.0,7132.0,6763.0,3300.0,8096.0,8970.0,9763.0,9680.0,6584.0,7117.0,7389.0,530.0,557.0,375.0,0.0,467.0,418.0,8276.0,7864.0,3511.0,2924.0,3193.0,6851.0,6915.0,6925.0,6997.0,7056.0
7273.0,4494.0,4846.0,4591.0,2962.0,2963.0,2841.0,2923.0,3636.0,6296.0,6494.0,6785.0,8862.0,8640.0,7247.0,7133.0,7494.0,7399.0,7735.0,7846.0,8198.0,6696.0,6454.0,6343.0,6871.0,6502.0,3039.0,7835.0,8709.0,9502.0,9419.0,7056.0,7589.0,7861.0,645.0,296.0,91.0,472.0,0.0,42.0,8015.0,7603.0,3250.0,2663.0,2932.0,7323.0,7387.0,7397.0,7469.0,7528.0
7224.0,4445.0,4797.0,4542.0,2913.0,2914.0,2792.0,2874.0,3587.0,6247.0,6445.0,6736.0,8813.0,8591.0,7198.0,7084.0,7445.0,7350.0,7686.0,7797.0,8149.0,6647.0,6405.0,6294.0,6822.0,6453.0,2990.0,7786.0,8660.0,9453.0,9370.0,7007.0,7540.0,7812.0,596.0,247.0,42.0,423.0,42.0,0.0,7966.0,7554.0,3201.0,2614.0,2883.0,7274.0,7338.0,7348.0,7420.0,7479.0
8989.0,11783.0,11535.0,11702.0,7356.0,7104.0,7224.0,7306.0,7293.0,7306.0,6936.0,7251.0,15551.0,15329.0,9215.0,9101.0,8951.0,8856.0,8745.0,8856.0,14887.0,5283.0,6896.0,6952.0,7337.0,6944.0,7433.0,181.0,572.0,10513.0,10430.0,13745.0,14278.0,14550.0,8377.0,7825.0,7855.0,8203.0,7946.0,7897.0,0.0,542.0,7088.0,7090.0,7202.0,9039.0,9103.0,9005.0,8926.0,8985.0
8877.0,11671.0,11423.0,11590.0,7244.0,6992.0,7112.0,7194.0,7181.0,7194.0,6824.0,7139.0,15439.0,15217.0,9103.0,8989.0,8839.0,8744.0,8633.0,8744.0,14775.0,5171.0,6784.0,6840.0,7225.0,6832.0,7321.0,362.0,1054.0,10401.0,10318.0,13633.0,14166.0,14438.0,7939.0,7387.0,7417.0,7765.0,7508.0,7459.0,542.0,0.0,6976.0,6978.0,7090.0,8927.0,8991.0,8893.0,8814.0,8873.0
5039.0,7833.0,7585.0,7752.0,534.0,282.0,846.0,928.0,717.0,3356.0,3554.0,3845.0,11601.0,11379.0,5265.0,5151.0,5001.0,4906.0,4795.0,4906.0,10937.0,3899.0,3514.0,3403.0,3931.0,3562.0,611.0,6914.0,6308.0,6562.0,6479.0,9795.0,10328.0,10600.0,3165.0,2955.0,3149.0,3498.0,3240.0,3191.0,7094.0,6982.0,0.0,712.0,380.0,5089.0,5153.0,5055.0,4976.0,5035.0
5441.0,7064.0,7416.0,7161.0,496.0,430.0,178.0,260.0,923.0,3758.0,5554.0,5869.0,11432.0,11210.0,5667.0,5553.0,5403.0,5308.0,5197.0,5308.0,10768.0,3901.0,5514.0,3805.0,5955.0,5562.0,573.0,6916.0,6310.0,6964.0,6881.0,9626.0,10159.0,10431.0,2709.0,2499.0,2693.0,3042.0,2784.0,2735.0,7096.0,6984.0,712.0,0.0,466.0,5491.0,5555.0,5457.0,5378.0,5437.0
5109.0,7202.0,7655.0,7299.0,217.0,93.0,662.0,744.0,846.0,3426.0,3624.0,3915.0,11671.0,11449.0,5335.0,5221.0,5071.0,4976.0,4865.0,4976.0,11007.0,4013.0,3584.0,3473.0,4001.0,3632.0,294.0,7028.0,6422.0,6632.0,6549.0,9865.0,10398.0,10670.0,2847.0,2637.0,2831.0,3180.0,2922.0,2873.0,7208.0,7096.0,380.0,528.0,0.0,5159.0,5223.0,5125.0,5046.0,5105.0
51.0,2950.0,2702.0,2869.0,5352.0,5100.0,5664.0,5746.0,5594.0,1995.0,2278.0,2484.0,6718.0,6496.0,78.0,192.0,238.0,223.0,515.0,533.0,6054.0,4596.0,2238.0,2127.0,2570.0,2286.0,5429.0,8911.0,8305.0,5202.0,5119.0,4912.0,5445.0,5717.0,6826.0,7409.0,7227.0,6852.0,7319.0,7270.0,9091.0,8979.0,5128.0,5530.0,5198.0,0.0,63.0,73.0,153.0,162.0
114.0,3014.0,2766.0,2933.0,5288.0,5036.0,5600.0,5682.0,5530.0,1931.0,2214.0,2420.0,6782.0,6560.0,142.0,256.0,174.0,159.0,451.0,469.0,6118.0,4532.0,2174.0,2063.0,2506.0,2222.0,5365.0,8847.0,8241.0,5138.0,5055.0,4976.0,5509.0,5781.0,6890.0,7473.0,7291.0,6916.0,7383.0,7334.0,9027.0,8915.0,5064.0,5466.0,5134.0,63.0,0.0,10.0,89.0,98.0
124.0,3024.0,2776.0,2943.0,5278.0,5026.0,5590.0,5672.0,5520.0,1921.0,2204.0,2410.0,6792.0,6570.0,152.0,266.0,164.0,149.0,441.0,459.0,6128.0,4522.0,2164.0,2053.0,2496.0,2212.0,5355.0,8837.0,8231.0,5128.0,5045.0,4986.0,5519.0,5791.0,6900.0,7483.0,7301.0,6926.0,7393.0,7344.0,9017.0,8905.0,5054.0,5456.0,5124.0,73.0,10.0,0.0,79.0,88.0
204.0,3095.0,2847.0,3014.0,5199.0,4947.0,5511.0,5593.0,5441.0,1842.0,2125.0,2331.0,6863.0,6641.0,231.0,345.0,85.0,70.0,362.0,380.0,6199.0,4443.0,2085.0,1974.0,2417.0,2133.0,5276.0,8758.0,8152.0,5049.0,4966.0,5057.0,5590.0,5862.0,6971.0,7554.0,7372.0,6997.0,7464.0,7415.0,8938.0,8826.0,4975.0,5377.0,5045.0,153.0,89.0,79.0,0.0,59.0
213.0,3154.0,2906.0,3073.0,5258.0,5006.0,5570.0,5652.0,5500.0,1901.0,2184.0,2390.0,6922.0,6700.0,240.0,354.0,144.0,129.0,421.0,439.0,6258.0,4502.0,2144.0,2033.0,2476.0,2192.0,5335.0,8817.0,8211.0,5108.0,5025.0,5116.0,5649.0,5921.0,7030.0,7613.0,7431.0,7056.0,7523.0,7474.0,8997.0,8885.0,5034.0,5436.0,5104.0,162.0,98.0,88.0,59.0,0.0
